ID,algorithm_name
2629,dynamic_programming_2
2629,dynamic_programming_2
1695,dynamic_programming_2
1695,dynamic_programming_2
11049,dynamic_programming_2
11049,dynamic_programming_2
1823,dynamic_programming_2
1823,dynamic_programming_2
20542,dynamic_programming_2
20542,dynamic_programming_2
3687,dynamic_programming_2
3687,dynamic_programming_2
20181,dynamic_programming_2
20181,dynamic_programming_2
1535,dynamic_programming_2
1535,dynamic_programming_2
17216,dynamic_programming_2
17216,dynamic_programming_2
2688,dynamic_programming_2
2688,dynamic_programming_2
13398,dynamic_programming_2
13398,dynamic_programming_2
1577,dynamic_programming_2
1577,dynamic_programming_2
11909,dynamic_programming_2
11909,dynamic_programming_2
5582,dynamic_programming_2
5582,dynamic_programming_2
16400,dynamic_programming_2
16400,dynamic_programming_2
17070,dynamic_programming_2
17070,dynamic_programming_2
17265,dynamic_programming_2
17265,dynamic_programming_2
14728,dynamic_programming_2
14728,dynamic_programming_2
20002,dynamic_programming_2
20002,dynamic_programming_2
17845,dynamic_programming_2
17845,dynamic_programming_2
2229,dynamic_programming_2
2229,dynamic_programming_2
4811,dynamic_programming_2
4811,dynamic_programming_2
3067,dynamic_programming_2
3067,dynamic_programming_2
2157,dynamic_programming_2
2157,dynamic_programming_2
2253,dynamic_programming_2
2253,dynamic_programming_2
13902,dynamic_programming_2
13902,dynamic_programming_2
14863,dynamic_programming_2
14863,dynamic_programming_2
14226,dynamic_programming_2
14226,dynamic_programming_2
1757,dynamic_programming_2
1757,dynamic_programming_2
14925,dynamic_programming_2
14925,dynamic_programming_2
4095,dynamic_programming_2
4095,dynamic_programming_2
13707,dynamic_programming_2
13707,dynamic_programming_2
2411,dynamic_programming_2
2411,dynamic_programming_2
13302,dynamic_programming_2
13302,dynamic_programming_2
14699,dynamic_programming_2
14699,dynamic_programming_2
11985,dynamic_programming_2
11985,dynamic_programming_2
17208,dynamic_programming_2
17208,dynamic_programming_2
17255,dynamic_programming_2
17255,dynamic_programming_2
1958,dynamic_programming_2
1958,dynamic_programming_2
2602,dynamic_programming_2
2602,dynamic_programming_2
11054,dynamic_programming_2
11054,dynamic_programming_2
14945,dynamic_programming_2
14945,dynamic_programming_2
5569,dynamic_programming_2
5569,dynamic_programming_2
17069,dynamic_programming_2
17069,dynamic_programming_2
17404,dynamic_programming_2
17404,dynamic_programming_2
1937,dynamic_programming_2
1937,dynamic_programming_2
1301,dynamic_programming_2
1301,dynamic_programming_2
1082,dynamic_programming_2
1082,dynamic_programming_2
7579,dynamic_programming_2
7579,dynamic_programming_2
5624,dynamic_programming_2
5624,dynamic_programming_2
21925,dynamic_programming_2
21925,dynamic_programming_2
10653,dynamic_programming_2
10653,dynamic_programming_2
2616,dynamic_programming_2
2616,dynamic_programming_2
11066,dynamic_programming_2
11066,dynamic_programming_2
1516,dynamic_programming_2
1516,dynamic_programming_2
1943,dynamic_programming_2
1943,dynamic_programming_2
1727,dynamic_programming_2
1727,dynamic_programming_2
12015,dynamic_programming_2
12015,dynamic_programming_2
20667,dynamic_programming_2
20667,dynamic_programming_2
19645,dynamic_programming_2
19645,dynamic_programming_2
2753,implementation
2753,implementation
5597,implementation
5597,implementation
20053,implementation
20053,implementation
1212,implementation
1212,implementation
21918,implementation
21918,implementation
14467,implementation
14467,implementation
20546,implementation
20546,implementation
1244,implementation
1244,implementation
4396,implementation
4396,implementation
2578,implementation
2578,implementation
20436,implementation
20436,implementation
10994,implementation
10994,implementation
1913,implementation
1913,implementation
17413,implementation
17413,implementation
22858,implementation
22858,implementation
20291,implementation
20291,implementation
15787,implementation
15787,implementation
12933,implementation
12933,implementation
2615,implementation
2615,implementation
17276,implementation
17276,implementation
20207,implementation
20207,implementation
16926,implementation
16926,implementation
16719,implementation
16719,implementation
14719,implementation
14719,implementation
20164,implementation
20164,implementation
22856,implementation
22856,implementation
22859,implementation
22859,implementation
22860,implementation
22860,implementation
21756,implementation
21756,implementation
2729,implementation
2729,implementation
18311,implementation
18311,implementation
1316,implementation
1316,implementation
5766,implementation
5766,implementation
15886,implementation
15886,implementation
17128,implementation
17128,implementation
10703,implementation
10703,implementation
1283,implementation
1283,implementation
9081,implementation
9081,implementation
9934,implementation
9934,implementation
16927,implementation
16927,implementation
2469,implementation
2469,implementation
21608,implementation
21608,implementation
16935,implementation
16935,implementation
2877,implementation
2877,implementation
17406,implementation
17406,implementation
21277,implementation
21277,implementation
1022,implementation
1022,implementation
20327,implementation
20327,implementation
21611,implementation
21611,implementation
15806,implementation
15806,implementation
17470,implementation
17470,implementation
14916,greedy
14916,greedy
1343,greedy
1343,greedy
2217,greedy
2217,greedy
1758,greedy
1758,greedy
11047,greedy
11047,greedy
11508,greedy
11508,greedy
11399,greedy
11399,greedy
20300,greedy
20300,greedy
13305,greedy
13305,greedy
20365,greedy
20365,greedy
20115,greedy
20115,greedy
16953,greedy
16953,greedy
1541,greedy
1541,greedy
1931,greedy
1931,greedy
21314,greedy
21314,greedy
1092,greedy
1092,greedy
11000,greedy
11000,greedy
21758,greedy
21758,greedy
19598,greedy
19598,greedy
2212,greedy
2212,greedy
13164,greedy
13164,greedy
2141,greedy
2141,greedy
1715,greedy
1715,greedy
2285,greedy
2285,greedy
13975,greedy
13975,greedy
2812,greedy
2812,greedy
8980,greedy
8980,greedy
21313,greedy
21313,greedy
1817,greedy
1817,greedy
16208,greedy
16208,greedy
1439,greedy
1439,greedy
11256,greedy
11256,greedy
16435,greedy
16435,greedy
19939,greedy
19939,greedy
17521,greedy
17521,greedy
2847,greedy
2847,greedy
13413,greedy
13413,greedy
16162,greedy
16162,greedy
12782,greedy
12782,greedy
1449,greedy
1449,greedy
14400,greedy
14400,greedy
14247,greedy
14247,greedy
16206,greedy
16206,greedy
1946,greedy
1946,greedy
17615,greedy
17615,greedy
1080,greedy
1080,greedy
1474,greedy
1474,greedy
1455,greedy
1455,greedy
20117,greedy
20117,greedy
11509,greedy
11509,greedy
19539,greedy
19539,greedy
1374,greedy
1374,greedy
6068,greedy
6068,greedy
12931,greedy
12931,greedy
1744,greedy
1744,greedy
2138,greedy
2138,greedy
13019,greedy
13019,greedy
2457,greedy
2457,greedy
1082,greedy
1082,greedy
21925,greedy
21925,greedy
2109,greedy
2109,greedy
18234,greedy
18234,greedy
11728,two_pointer
11728,two_pointer
21921,two_pointer
21921,two_pointer
20922,two_pointer
20922,two_pointer
2470,two_pointer
2470,two_pointer
22862,two_pointer
22862,two_pointer
3151,two_pointer
3151,two_pointer
1806,two_pointer
1806,two_pointer
15961,two_pointer
15961,two_pointer
22945,two_pointer
22945,two_pointer
20366,two_pointer
20366,two_pointer
7453,two_pointer
7453,two_pointer
20442,two_pointer
20442,two_pointer
21279,two_pointer
21279,two_pointer
2018,two_pointer
2018,two_pointer
6159,two_pointer
6159,two_pointer
1940,two_pointer
1940,two_pointer
2003,two_pointer
2003,two_pointer
10025,two_pointer
10025,two_pointer
2428,two_pointer
2428,two_pointer
3273,two_pointer
3273,two_pointer
2559,two_pointer
2559,two_pointer
2531,two_pointer
2531,two_pointer
15565,two_pointer
15565,two_pointer
2230,two_pointer
2230,two_pointer
1484,two_pointer
1484,two_pointer
2467,two_pointer
2467,two_pointer
2118,two_pointer
2118,two_pointer
9024,two_pointer
9024,two_pointer
14921,two_pointer
14921,two_pointer
6137,two_pointer
6137,two_pointer
13422,two_pointer
13422,two_pointer
15831,two_pointer
15831,two_pointer
16472,two_pointer
16472,two_pointer
2473,two_pointer
2473,two_pointer
1644,two_pointer
1644,two_pointer
20181,two_pointer
20181,two_pointer
11720,string
11720,string
11365,string
11365,string
3029,string
3029,string
16916,string
16916,string
9046,string
9046,string
16171,string
16171,string
10798,string
10798,string
20154,string
20154,string
6550,string
6550,string
1181,string
1181,string
4659,string
4659,string
1316,string
1316,string
1764,string
1764,string
17413,string
17413,string
20291,string
20291,string
9342,string
9342,string
17609,string
17609,string
20437,string
20437,string
20210,string
20210,string
2744,string
2744,string
10808,string
10808,string
10988,string
10988,string
20944,string
20944,string
1152,string
1152,string
1159,string
1159,string
10809,string
10809,string
1718,string
1718,string
9933,string
9933,string
1942,string
1942,string
6996,string
6996,string
1259,string
1259,string
2204,string
2204,string
1032,string
1032,string
11655,string
11655,string
4446,string
4446,string
12871,string
12871,string
2941,string
2941,string
14405,string
14405,string
20114,string
20114,string
1622,string
1622,string
4836,string
4836,string
4396,string
4396,string
1620,string
1620,string
19844,string
19844,string
5534,string
5534,string
9242,string
9242,string
11656,string
11656,string
3613,string
3613,string
19948,string
19948,string
1213,string
1213,string
2852,string
2852,string
9536,string
9536,string
1972,string
1972,string
11478,string
11478,string
13022,string
13022,string
12933,string
12933,string
19583,string
19583,string
3005,string
3005,string
3107,string
3107,string
2671,string
2671,string
15927,string
15927,string
2115,string
2115,string
16890,string
16890,string
15681,dynamic_programming_on_trees
15681,dynamic_programming_on_trees
2533,dynamic_programming_on_trees
2533,dynamic_programming_on_trees
1949,dynamic_programming_on_trees
1949,dynamic_programming_on_trees
2213,dynamic_programming_on_trees
2213,dynamic_programming_on_trees
2058,dynamic_programming_on_trees
2058,dynamic_programming_on_trees
12978,dynamic_programming_on_trees
12978,dynamic_programming_on_trees
1135,dynamic_programming_on_trees
1135,dynamic_programming_on_trees
17831,dynamic_programming_on_trees
17831,dynamic_programming_on_trees
14567,topological_sorting
14567,topological_sorting
1005,topological_sorting
1005,topological_sorting
2623,topological_sorting
2623,topological_sorting
2252,topological_sorting
2252,topological_sorting
1766,topological_sorting
1766,topological_sorting
2056,topological_sorting
2056,topological_sorting
14676,topological_sorting
14676,topological_sorting
9470,topological_sorting
9470,topological_sorting
1516,topological_sorting
1516,topological_sorting
21276,topological_sorting
21276,topological_sorting
2637,topological_sorting
2637,topological_sorting
20119,topological_sorting
20119,topological_sorting
3665,topological_sorting
3665,topological_sorting
1948,topological_sorting
1948,topological_sorting
